file_names,steering,throttle,Angles,Norm_angles
02_09__23_55_31_96.jpg,1470,1535,-1.3,-0.08
02_09__23_55_31_96.jpg,1470,1534,-1.3,-0.08
02_09__23_55_32_07.jpg,1470,1534,-1.3,-0.08
02_09__23_55_32_17.jpg,1470,1534,-1.3,-0.08
02_09__23_55_32_28.jpg,1470,1532,-1.3,-0.08
02_09__23_55_32_38.jpg,1469,1532,-1.39,-0.08
02_09__23_55_32_48.jpg,1471,1532,-1.22,-0.08
02_09__23_55_32_48.jpg,1471,1532,-1.22,-0.08
02_09__23_55_32_59.jpg,1472,1532,-1.13,-0.07
02_09__23_55_32_69.jpg,1478,1527,-0.61,-0.06
02_09__23_55_32_79.jpg,1478,1527,-0.61,-0.06
02_09__23_55_32_90.jpg,1478,1527,-0.61,-0.06
02_09__23_55_32_90.jpg,1478,1528,-0.61,-0.06
02_09__23_55_33_00.jpg,1478,1530,-0.61,-0.06
02_09__23_55_33_11.jpg,1478,1531,-0.61,-0.06
02_09__23_55_33_21.jpg,1478,1533,-0.61,-0.06
02_09__23_55_33_31.jpg,1478,1531,-0.61,-0.06
02_09__23_55_33_31.jpg,1477,1528,-0.7,-0.06
02_09__23_55_33_42.jpg,1471,1533,-1.22,-0.08
02_09__23_55_33_52.jpg,1471,1534,-1.22,-0.08
02_09__23_55_33_63.jpg,1497,1534,1.04,0
02_09__23_55_33_73.jpg,1551,1534,5.74,0.15
02_09__23_55_33_83.jpg,1591,1534,9.22,0.27
02_09__23_55_33_83.jpg,1621,1534,11.83,0.35
02_09__23_55_33_94.jpg,1662,1527,15.39,0.47
02_09__23_55_34_04.jpg,1695,1527,18.26,0.56
02_09__23_55_34_15.jpg,1742,1527,22.35,0.7
02_09__23_55_34_25.jpg,1818,1527,28.96,0.91
02_09__23_55_34_36.jpg,1817,1526,28.87,0.91
02_09__23_55_34_36.jpg,1817,1527,28.87,0.91
02_09__23_55_34_46.jpg,1811,1534,28.35,0.89
02_09__23_55_34_56.jpg,1811,1534,28.35,0.89
02_09__23_55_34_67.jpg,1810,1533,28.26,0.89
02_09__23_55_34_77.jpg,1809,1534,28.17,0.89
02_09__23_55_34_87.jpg,1804,1534,27.74,0.87
02_09__23_55_34_87.jpg,1803,1534,27.65,0.87
02_09__23_55_34_98.jpg,1803,1535,27.65,0.87
02_09__23_55_35_08.jpg,1803,1534,27.65,0.87
02_09__23_55_35_20.jpg,1801,1530,27.48,0.87
02_09__23_55_35_29.jpg,1801,1530,27.48,0.87
02_09__23_55_35_40.jpg,1801,1530,27.48,0.87
02_09__23_55_35_50.jpg,1800,1529,27.39,0.86
02_09__23_55_35_61.jpg,1799,1529,27.3,0.86
02_09__23_55_35_71.jpg,1802,1530,27.57,0.87
02_09__23_55_35_81.jpg,1797,1529,27.13,0.85
02_09__23_55_35_81.jpg,1784,1529,26,0.82
02_09__23_55_35_92.jpg,1770,1529,24.78,0.78
02_09__23_55_36_02.jpg,1730,1529,21.3,0.66
02_09__23_55_36_13.jpg,1654,1529,14.7,0.45
02_09__23_55_36_23.jpg,1625,1530,12.17,0.36
02_09__23_55_36_33.jpg,1616,1536,11.39,0.34
02_09__23_55_36_33.jpg,1617,1536,11.48,0.34
02_09__23_55_36_45.jpg,1610,1537,10.87,0.32
02_09__23_55_36_54.jpg,1594,1536,9.48,0.28
02_09__23_55_36_65.jpg,1581,1536,8.35,0.24
02_09__23_55_36_75.jpg,1580,1536,8.26,0.24
02_09__23_55_36_85.jpg,1582,1536,8.43,0.24
02_09__23_55_36_85.jpg,1593,1536,9.39,0.27
02_09__23_55_36_96.jpg,1607,1536,10.61,0.31
02_09__23_55_37_07.jpg,1610,1530,10.87,0.32
02_09__23_55_37_16.jpg,1615,1531,11.3,0.34
02_09__23_55_37_27.jpg,1622,1531,11.91,0.36
02_09__23_55_37_37.jpg,1621,1531,11.83,0.35
02_09__23_55_37_37.jpg,1621,1531,11.83,0.35
02_09__23_55_37_48.jpg,1620,1531,11.74,0.35
02_09__23_55_37_58.jpg,1617,1531,11.48,0.34
02_09__23_55_37_69.jpg,1615,1531,11.3,0.34
02_09__23_55_37_79.jpg,1613,1531,11.13,0.33
02_09__23_55_37_79.jpg,1608,1531,10.7,0.32
02_09__23_55_37_90.jpg,1581,1537,8.35,0.24
02_09__23_55_38_00.jpg,1547,1537,5.39,0.14
02_09__23_55_38_11.jpg,1504,1537,1.65,0.02
02_09__23_55_38_21.jpg,1472,1537,-1.13,-0.07
02_09__23_55_38_21.jpg,1471,1536,-1.22,-0.08
02_09__23_55_38_32.jpg,1471,1536,-1.22,-0.08
02_09__23_55_38_41.jpg,1471,1537,-1.22,-0.08
02_09__23_55_38_52.jpg,1472,1535,-1.13,-0.07
02_09__23_55_38_62.jpg,1469,1534,-1.39,-0.08
02_09__23_55_38_73.jpg,1465,1534,-1.74,-0.09
02_09__23_55_38_73.jpg,1439,1535,-4,-0.17
02_09__23_55_38_83.jpg,1401,1528,-7.3,-0.28
02_09__23_55_38_93.jpg,1330,1534,-13.48,-0.48
02_09__23_55_39_04.jpg,1298,1528,-16.26,-0.57
02_09__23_55_39_15.jpg,1248,1528,-20.61,-0.71
02_09__23_55_39_25.jpg,1231,1528,-22.09,-0.76
02_09__23_55_39_25.jpg,1221,1528,-22.96,-0.79
02_09__23_55_39_36.jpg,1220,1528,-23.04,-0.79
02_09__23_55_39_46.jpg,1218,1528,-23.22,-0.8
02_09__23_55_39_56.jpg,1219,1528,-23.13,-0.79
02_09__23_55_39_67.jpg,1220,1528,-23.04,-0.79
02_09__23_55_39_77.jpg,1220,1527,-23.04,-0.79
02_09__23_55_39_77.jpg,1219,1527,-23.13,-0.79
02_09__23_55_39_88.jpg,1191,1527,-25.57,-0.87
02_09__23_55_39_98.jpg,1168,1527,-27.57,-0.94
02_09__23_55_40_08.jpg,1148,1527,-29.3,-1
02_09__23_55_40_19.jpg,1136,1532,-30,-1
02_09__23_55_40_29.jpg,1136,1533,-30,-1
02_09__23_55_40_29.jpg,1144,1533,-29.65,-1
02_09__23_55_40_40.jpg,1152,1533,-28.96,-0.99
02_09__23_55_40_50.jpg,1186,1532,-26,-0.89
02_09__23_55_40_60.jpg,1216,1532,-23.39,-0.8
02_09__23_55_40_71.jpg,1219,1527,-23.13,-0.79
02_09__23_55_40_71.jpg,1218,1527,-23.22,-0.8
02_09__23_55_40_81.jpg,1218,1527,-23.22,-0.8
02_09__23_55_40_92.jpg,1222,1527,-22.87,-0.79
02_09__23_55_41_02.jpg,1227,1527,-22.43,-0.77
02_09__23_55_41_13.jpg,1240,1527,-21.3,-0.73
02_09__23_55_41_23.jpg,1259,1527,-19.65,-0.68
02_09__23_55_41_23.jpg,1280,1526,-17.83,-0.62
02_09__23_55_41_33.jpg,1294,1550,-16.61,-0.58
02_09__23_55_41_44.jpg,1294,1532,-16.61,-0.58
02_09__23_55_41_54.jpg,1300,1532,-16.09,-0.56
02_09__23_55_41_64.jpg,1302,1533,-15.91,-0.56
02_09__23_55_41_75.jpg,1301,1533,-16,-0.56
02_09__23_55_41_75.jpg,1296,1527,-16.43,-0.57
02_09__23_55_41_85.jpg,1280,1527,-17.83,-0.62
02_09__23_55_41_96.jpg,1278,1527,-18,-0.63
02_09__23_55_42_06.jpg,1274,1526,-18.35,-0.64
02_09__23_55_42_17.jpg,1254,1526,-20.09,-0.69
02_09__23_55_42_27.jpg,1243,1526,-21.04,-0.73
02_09__23_55_42_27.jpg,1244,1526,-20.96,-0.72
02_09__23_55_42_37.jpg,1244,1526,-20.96,-0.72
02_09__23_55_42_48.jpg,1245,1526,-20.87,-0.72
02_09__23_55_42_58.jpg,1245,1526,-20.87,-0.72
02_09__23_55_42_69.jpg,1244,1526,-20.96,-0.72
02_09__23_55_42_79.jpg,1238,1532,-21.48,-0.74
02_09__23_55_42_79.jpg,1238,1532,-21.48,-0.74
02_09__23_55_42_90.jpg,1238,1531,-21.48,-0.74
02_09__23_55_43_00.jpg,1245,1531,-20.87,-0.72
02_09__23_55_43_10.jpg,1243,1531,-21.04,-0.73
02_09__23_55_43_21.jpg,1238,1532,-21.48,-0.74
02_09__23_55_43_21.jpg,1237,1531,-21.57,-0.74
02_09__23_55_43_31.jpg,1238,1531,-21.48,-0.74
02_09__23_55_43_41.jpg,1239,1524,-21.39,-0.74
02_09__23_55_43_52.jpg,1240,1525,-21.3,-0.73
02_09__23_55_43_62.jpg,1240,1525,-21.3,-0.73
02_09__23_55_43_73.jpg,1246,1525,-20.78,-0.72
02_09__23_55_43_73.jpg,1250,1525,-20.43,-0.71
02_09__23_55_43_83.jpg,1254,1525,-20.09,-0.69
02_09__23_55_43_94.jpg,1264,1525,-19.22,-0.67
02_09__23_55_44_04.jpg,1267,1525,-18.96,-0.66
02_09__23_55_44_14.jpg,1265,1525,-19.13,-0.66
02_09__23_55_44_25.jpg,1253,1532,-20.17,-0.7
02_09__23_55_44_25.jpg,1244,1531,-20.96,-0.72
02_09__23_55_44_35.jpg,1241,1531,-21.22,-0.73
02_09__23_55_44_46.jpg,1241,1531,-21.22,-0.73
02_09__23_55_44_56.jpg,1240,1531,-21.3,-0.73
02_09__23_55_44_67.jpg,1231,1531,-22.09,-0.76
02_09__23_55_44_77.jpg,1217,1531,-23.3,-0.8
02_09__23_55_44_77.jpg,1217,1531,-23.3,-0.8
02_09__23_55_44_87.jpg,1218,1532,-23.22,-0.8
02_09__23_55_44_98.jpg,1217,1532,-23.3,-0.8
02_09__23_55_45_08.jpg,1217,1526,-23.3,-0.8
02_09__23_55_45_18.jpg,1214,1526,-23.57,-0.81
02_09__23_55_45_29.jpg,1208,1526,-24.09,-0.83
02_09__23_55_45_29.jpg,1198,1526,-24.96,-0.85
02_09__23_55_45_39.jpg,1186,1526,-26,-0.89
02_09__23_55_45_50.jpg,1145,1526,-29.57,-1
02_09__23_55_45_60.jpg,1144,1526,-29.65,-1
02_09__23_55_45_60.jpg,1144,1526,-29.65,-1
02_09__23_55_45_71.jpg,1144,1525,-29.65,-1
02_09__23_55_45_81.jpg,1144,1526,-29.65,-1
02_09__23_55_45_92.jpg,1139,1532,-30,-1
02_09__23_55_46_02.jpg,1138,1531,-30,-1
02_09__23_55_46_12.jpg,1145,1532,-29.57,-1
02_09__23_55_46_12.jpg,1147,1531,-29.39,-1
02_09__23_55_46_22.jpg,1156,1531,-28.61,-0.97
02_09__23_55_46_33.jpg,1168,1531,-27.57,-0.94
02_09__23_55_46_43.jpg,1193,1531,-25.39,-0.87
02_09__23_55_46_54.jpg,1212,1525,-23.74,-0.81
02_09__23_55_46_64.jpg,1218,1525,-23.22,-0.8
02_09__23_55_46_64.jpg,1219,1525,-23.13,-0.79
02_09__23_55_46_75.jpg,1218,1526,-23.22,-0.8
02_09__23_55_46_85.jpg,1218,1526,-23.22,-0.8
02_09__23_55_46_96.jpg,1218,1526,-23.22,-0.8
02_09__23_55_47_06.jpg,1219,1526,-23.13,-0.79
02_09__23_55_47_17.jpg,1224,1525,-22.7,-0.78
02_09__23_55_47_17.jpg,1235,1526,-21.74,-0.75
02_09__23_55_47_27.jpg,1239,1549,-21.39,-0.74
02_09__23_55_47_37.jpg,1251,1532,-20.35,-0.7
02_09__23_55_47_47.jpg,1259,1532,-19.65,-0.68
02_09__23_55_47_58.jpg,1275,1532,-18.26,-0.63
02_09__23_55_47_68.jpg,1294,1529,-16.61,-0.58
02_09__23_55_47_79.jpg,1301,1526,-16,-0.56
02_09__23_55_47_79.jpg,1315,1526,-14.78,-0.52
02_09__23_55_47_89.jpg,1320,1526,-14.35,-0.51
02_09__23_55_47_99.jpg,1324,1526,-14,-0.5
02_09__23_55_48_10.jpg,1317,1526,-14.61,-0.51
02_09__23_55_48_20.jpg,1314,1527,-14.87,-0.52
02_09__23_55_48_20.jpg,1315,1526,-14.78,-0.52
02_09__23_55_48_31.jpg,1315,1526,-14.78,-0.52
02_09__23_55_48_41.jpg,1309,1532,-15.3,-0.54
02_09__23_55_48_52.jpg,1308,1532,-15.39,-0.54
02_09__23_55_48_62.jpg,1310,1532,-15.22,-0.53
02_09__23_55_48_73.jpg,1311,1532,-15.13,-0.53
02_09__23_55_48_73.jpg,1318,1532,-14.52,-0.51
02_09__23_55_48_83.jpg,1338,1532,-12.78,-0.46
02_09__23_55_48_93.jpg,1356,1532,-11.22,-0.4
02_09__23_55_49_04.jpg,1380,1526,-9.13,-0.34
02_09__23_55_49_14.jpg,1430,1526,-4.78,-0.19
02_09__23_55_49_25.jpg,1461,1526,-2.09,-0.1
02_09__23_55_49_25.jpg,1464,1526,-1.83,-0.1
02_09__23_55_49_35.jpg,1453,1526,-2.78,-0.13
02_09__23_55_49_45.jpg,1446,1525,-3.39,-0.15
02_09__23_55_49_56.jpg,1443,1525,-3.65,-0.16
02_09__23_55_49_66.jpg,1443,1525,-3.65,-0.16
02_09__23_55_49_66.jpg,1439,1524,-4,-0.17
02_09__23_55_49_77.jpg,1402,1524,-7.22,-0.27
02_09__23_55_49_87.jpg,1377,1530,-9.39,-0.34
02_09__23_55_49_97.jpg,1370,1530,-10,-0.36
02_09__23_55_50_08.jpg,1370,1530,-10,-0.36
02_09__23_55_50_18.jpg,1367,1530,-10.26,-0.37
02_09__23_55_50_18.jpg,1387,1529,-8.52,-0.32
02_09__23_55_50_29.jpg,1441,1530,-3.83,-0.16
02_09__23_55_50_39.jpg,1458,1530,-2.35,-0.11
02_09__23_55_50_50.jpg,1472,1523,-1.13,-0.07
02_09__23_55_50_60.jpg,1473,1523,-1.04,-0.07
02_09__23_55_50_60.jpg,1453,1523,-2.78,-0.13
02_09__23_55_50_70.jpg,1453,1524,-2.78,-0.13
02_09__23_55_50_81.jpg,1456,1523,-2.52,-0.12
02_09__23_55_50_91.jpg,1456,1523,-2.52,-0.12
02_09__23_55_51_02.jpg,1457,1523,-2.43,-0.12
02_09__23_55_51_12.jpg,1451,1523,-2.96,-0.13
02_09__23_55_51_12.jpg,1436,1523,-4.26,-0.18
02_09__23_55_51_23.jpg,1428,1523,-4.96,-0.2
02_09__23_55_51_33.jpg,1421,1530,-5.57,-0.22
02_09__23_55_51_43.jpg,1421,1530,-5.57,-0.22
02_09__23_55_51_54.jpg,1423,1529,-5.39,-0.21
02_09__23_55_51_64.jpg,1427,1529,-5.04,-0.2
02_09__23_55_51_64.jpg,1432,1529,-4.61,-0.19
02_09__23_55_51_75.jpg,1433,1528,-4.52,-0.18
02_09__23_55_51_85.jpg,1436,1528,-4.26,-0.18
02_09__23_55_51_95.jpg,1444,1529,-3.57,-0.15
02_09__23_55_52_06.jpg,1443,1523,-3.65,-0.16
02_09__23_55_52_16.jpg,1443,1526,-3.65,-0.16
02_09__23_55_52_16.jpg,1445,1526,-3.48,-0.15
02_09__23_55_52_26.jpg,1449,1527,-3.13,-0.14
02_09__23_55_52_37.jpg,1460,1527,-2.17,-0.11
02_09__23_55_52_47.jpg,1460,1525,-2.17,-0.11
02_09__23_55_52_58.jpg,1464,1527,-1.83,-0.1
02_09__23_55_52_68.jpg,1476,1527,-0.78,-0.06
02_09__23_55_52_68.jpg,1477,1527,-0.7,-0.06
02_09__23_55_52_79.jpg,1472,1533,-1.13,-0.07
02_09__23_55_52_89.jpg,1472,1530,-1.13,-0.07
02_09__23_55_53_00.jpg,1471,1529,-1.22,-0.08
02_09__23_55_53_10.jpg,1472,1529,-1.13,-0.07
02_09__23_55_53_10.jpg,1472,1529,-1.13,-0.07
02_09__23_55_53_20.jpg,1472,1529,-1.13,-0.07
02_09__23_55_53_31.jpg,1471,1529,-1.22,-0.08
02_09__23_55_53_41.jpg,1472,1530,-1.13,-0.07
02_09__23_55_53_51.jpg,1478,1523,-0.61,-0.06
02_09__23_55_53_62.jpg,1478,1524,-0.61,-0.06
02_09__23_55_53_62.jpg,1478,1524,-0.61,-0.06
02_09__23_55_53_72.jpg,1478,1524,-0.61,-0.06
02_09__23_55_53_83.jpg,1478,1524,-0.61,-0.06
02_09__23_55_53_93.jpg,1478,1524,-0.61,-0.06
02_09__23_55_54_04.jpg,1478,1524,-0.61,-0.06
02_09__23_55_54_04.jpg,1478,1524,-0.61,-0.06
02_09__23_55_54_14.jpg,1478,1524,-0.61,-0.06
02_09__23_55_54_24.jpg,1478,1524,-0.61,-0.06
02_09__23_55_54_35.jpg,1472,1530,-1.13,-0.07
02_09__23_55_54_45.jpg,1471,1530,-1.22,-0.08
02_09__23_55_54_56.jpg,1472,1529,-1.13,-0.07
02_09__23_55_54_56.jpg,1471,1529,-1.22,-0.08
02_09__23_55_54_66.jpg,1472,1529,-1.13,-0.07
02_09__23_55_54_76.jpg,1471,1529,-1.22,-0.08
02_09__23_55_54_87.jpg,1472,1529,-1.13,-0.07
02_09__23_55_54_97.jpg,1472,1529,-1.13,-0.07
02_09__23_55_55_08.jpg,1477,1530,-0.7,-0.06
02_09__23_55_55_08.jpg,1478,1524,-0.61,-0.06
02_09__23_55_55_18.jpg,1478,1525,-0.61,-0.06
02_09__23_55_55_28.jpg,1478,1526,-0.61,-0.06
02_09__23_55_55_39.jpg,1478,1526,-0.61,-0.06
02_09__23_55_55_49.jpg,1478,1526,-0.61,-0.06
02_09__23_55_55_60.jpg,1478,1525,-0.61,-0.06
02_09__23_55_55_70.jpg,1478,1510,-0.61,-0.06
02_09__23_55_55_81.jpg,1472,1468,-1.13,-0.07
02_09__23_55_55_91.jpg,1472,1468,-1.13,-0.07
02_09__23_55_56_01.jpg,1471,1468,-1.22,-0.08
02_09__23_55_56_01.jpg,1471,1468,-1.22,-0.08
02_09__23_55_56_12.jpg,1471,1468,-1.22,-0.08
02_09__23_55_56_23.jpg,1472,1468,-1.13,-0.07
02_09__23_55_56_33.jpg,1471,1468,-1.22,-0.08
02_09__23_55_56_43.jpg,1471,1468,-1.22,-0.08
02_09__23_55_56_54.jpg,1472,1468,-1.13,-0.07
02_09__23_55_56_54.jpg,1478,1468,-0.61,-0.06
02_09__23_55_56_64.jpg,1478,1463,-0.61,-0.06
02_09__23_55_56_74.jpg,1478,1463,-0.61,-0.06
02_09__23_55_56_85.jpg,1478,1463,-0.61,-0.06
02_09__23_55_56_95.jpg,1478,1464,-0.61,-0.06
02_09__23_55_57_06.jpg,1477,1466,-0.7,-0.06
02_09__23_55_57_06.jpg,1478,1467,-0.61,-0.06
02_09__23_55_57_16.jpg,1478,1467,-0.61,-0.06
02_09__23_55_57_26.jpg,1478,1467,-0.61,-0.06
02_09__23_55_57_37.jpg,1478,1467,-0.61,-0.06
02_09__23_55_57_48.jpg,1472,1473,-1.13,-0.07
02_09__23_55_57_58.jpg,1472,1473,-1.13,-0.07
02_09__23_55_57_58.jpg,1471,1474,-1.22,-0.08
02_09__23_55_57_68.jpg,1472,1489,-1.13,-0.07
02_09__23_55_57_78.jpg,1472,1490,-1.13,-0.07
02_09__23_55_57_89.jpg,1472,1488,-1.13,-0.07
02_09__23_55_57_99.jpg,1472,1485,-1.13,-0.07
02_09__23_55_58_10.jpg,1478,1484,-0.61,-0.06
02_09__23_55_58_20.jpg,1478,1486,-0.61,-0.06
02_09__23_55_58_31.jpg,1478,1489,-0.61,-0.06
02_09__23_55_58_41.jpg,1477,1490,-0.7,-0.06
02_09__23_55_58_41.jpg,1478,1499,-0.61,-0.06
02_09__23_55_58_52.jpg,1478,1498,-0.61,-0.06
02_09__23_55_58_62.jpg,1478,1499,-0.61,-0.06
02_09__23_55_58_72.jpg,1478,1499,-0.61,-0.06
02_09__23_55_58_83.jpg,1478,1499,-0.61,-0.06
02_09__23_55_58_93.jpg,1472,1509,-1.13,-0.07
02_09__23_55_58_93.jpg,1472,1512,-1.13,-0.07
02_09__23_55_59_04.jpg,1471,1512,-1.22,-0.08
02_09__23_55_59_14.jpg,1471,1512,-1.22,-0.08
02_09__23_55_59_24.jpg,1472,1518,-1.13,-0.07
02_09__23_55_59_35.jpg,1472,1523,-1.13,-0.07
02_09__23_55_59_45.jpg,1471,1523,-1.22,-0.08
02_09__23_55_59_45.jpg,1472,1523,-1.13,-0.07
02_09__23_55_59_56.jpg,1472,1523,-1.13,-0.07
02_09__23_55_59_66.jpg,1478,1519,-0.61,-0.06
02_09__23_55_59_76.jpg,1478,1520,-0.61,-0.06
02_09__23_55_59_87.jpg,1478,1521,-0.61,-0.06
02_09__23_55_59_97.jpg,1477,1521,-0.7,-0.06
02_09__23_55_59_97.jpg,1478,1523,-0.61,-0.06
02_09__23_56_00_08.jpg,1478,1523,-0.61,-0.06
02_09__23_56_00_18.jpg,1478,1519,-0.61,-0.06
02_09__23_56_00_31.jpg,1478,1523,-0.61,-0.06
02_09__23_56_00_39.jpg,1478,1523,-0.61,-0.06
02_09__23_56_00_49.jpg,1478,1524,-0.61,-0.06
02_09__23_56_00_49.jpg,1472,1549,-1.13,-0.07
02_09__23_56_00_60.jpg,1471,1545,-1.22,-0.08
02_09__23_56_00_71.jpg,1469,1544,-1.39,-0.08
02_09__23_56_00_81.jpg,1444,1538,-3.57,-0.15
02_09__23_56_00_91.jpg,1387,1534,-8.52,-0.32
02_09__23_56_00_91.jpg,1301,1534,-16,-0.56
02_09__23_56_01_01.jpg,1218,1532,-23.22,-0.8
02_09__23_56_01_12.jpg,1175,1531,-26.96,-0.92
02_09__23_56_01_22.jpg,1167,1531,-27.65,-0.94
02_09__23_56_01_33.jpg,1168,1532,-27.57,-0.94
02_09__23_56_01_43.jpg,1176,1531,-26.87,-0.92
02_09__23_56_01_43.jpg,1196,1534,-25.13,-0.86
02_09__23_56_01_53.jpg,1217,1529,-23.3,-0.8
02_09__23_56_01_64.jpg,1218,1531,-23.22,-0.8
02_09__23_56_01_74.jpg,1218,1532,-23.22,-0.8
02_09__23_56_01_84.jpg,1219,1532,-23.13,-0.79
02_09__23_56_01_95.jpg,1222,1532,-22.87,-0.79
02_09__23_56_01_95.jpg,1257,1532,-19.83,-0.69
02_09__23_56_02_05.jpg,1322,1530,-14.17,-0.5
02_09__23_56_02_16.jpg,1358,1534,-11.04,-0.4
02_09__23_56_02_26.jpg,1384,1535,-8.78,-0.32
02_09__23_56_02_37.jpg,1387,1534,-8.52,-0.32
02_09__23_56_02_47.jpg,1375,1535,-9.57,-0.35
02_09__23_56_02_47.jpg,1346,1535,-12.09,-0.43
02_09__23_56_02_58.jpg,1325,1535,-13.91,-0.49
02_09__23_56_02_68.jpg,1347,1535,-12,-0.43
02_09__23_56_02_79.jpg,1369,1535,-10.09,-0.37
02_09__23_56_02_89.jpg,1411,1529,-6.43,-0.25
02_09__23_56_02_89.jpg,1411,1529,-6.43,-0.25
02_09__23_56_02_99.jpg,1320,1529,-14.35,-0.51
02_09__23_56_03_10.jpg,1257,1530,-19.83,-0.69
02_09__23_56_03_20.jpg,1256,1530,-19.91,-0.69
02_09__23_56_03_30.jpg,1248,1530,-20.61,-0.71
02_09__23_56_03_30.jpg,1223,1531,-22.78,-0.78
02_09__23_56_03_41.jpg,1210,1531,-23.91,-0.82
02_09__23_56_03_51.jpg,1181,1531,-26.43,-0.9
02_09__23_56_03_62.jpg,1180,1531,-26.52,-0.91
02_09__23_56_03_72.jpg,1176,1531,-26.87,-0.92
02_09__23_56_03_83.jpg,1167,1531,-27.65,-0.94
02_09__23_56_03_83.jpg,1167,1531,-27.65,-0.94
02_09__23_56_03_93.jpg,1163,1536,-28,-0.95
02_09__23_56_04_03.jpg,1171,1535,-27.3,-0.93
02_09__23_56_04_14.jpg,1173,1534,-27.13,-0.93
02_09__23_56_04_24.jpg,1178,1535,-26.7,-0.91
02_09__23_56_04_35.jpg,1177,1534,-26.78,-0.91
02_09__23_56_04_35.jpg,1180,1534,-26.52,-0.91
02_09__23_56_04_45.jpg,1182,1535,-26.35,-0.9
02_09__23_56_04_55.jpg,1192,1535,-25.48,-0.87
02_09__23_56_04_66.jpg,1215,1529,-23.48,-0.81
02_09__23_56_04_76.jpg,1241,1529,-21.22,-0.73
02_09__23_56_04_87.jpg,1282,1529,-17.65,-0.61
02_09__23_56_04_87.jpg,1315,1529,-14.78,-0.52
02_09__23_56_04_97.jpg,1367,1528,-10.26,-0.37
02_09__23_56_05_08.jpg,1383,1528,-8.87,-0.33
02_09__23_56_05_18.jpg,1383,1528,-8.87,-0.33
02_09__23_56_05_31.jpg,1388,1534,-8.43,-0.31
02_09__23_56_05_31.jpg,1426,1534,-5.13,-0.2
02_09__23_56_05_39.jpg,1388,1534,-8.43,-0.31
02_09__23_56_05_39.jpg,1426,1534,-5.13,-0.2
02_09__23_56_05_49.jpg,1441,1534,-3.83,-0.16
02_09__23_56_05_59.jpg,1454,1532,-2.7,-0.12
02_09__23_56_05_70.jpg,1472,1534,-1.13,-0.07
02_09__23_56_05_81.jpg,1478,1528,-0.61,-0.06
02_09__23_56_05_81.jpg,1477,1528,-0.7,-0.06
02_09__23_56_05_91.jpg,1478,1528,-0.61,-0.06
02_09__23_56_06_02.jpg,1477,1528,-0.7,-0.06
02_09__23_56_06_22.jpg,1448,1527,-3.22,-0.14
02_09__23_56_06_32.jpg,1418,1526,-5.83,-0.23
02_09__23_56_06_32.jpg,1378,1526,-9.3,-0.34
02_09__23_56_06_43.jpg,1377,1527,-9.39,-0.34
02_09__23_56_06_53.jpg,1374,1527,-9.65,-0.35
02_09__23_56_06_64.jpg,1381,1527,-9.04,-0.33
02_09__23_56_06_74.jpg,1451,1533,-2.96,-0.13
02_09__23_56_06_74.jpg,1471,1533,-1.22,-0.08
02_09__23_56_06_85.jpg,1472,1533,-1.13,-0.07
02_09__23_56_06_95.jpg,1471,1533,-1.22,-0.08
02_09__23_56_07_05.jpg,1472,1532,-1.13,-0.07
02_09__23_56_07_16.jpg,1472,1533,-1.13,-0.07
02_09__23_56_07_26.jpg,1472,1534,-1.13,-0.07
02_09__23_56_07_26.jpg,1478,1530,-0.61,-0.06
02_09__23_56_07_36.jpg,1478,1530,-0.61,-0.06
02_09__23_56_07_47.jpg,1478,1531,-0.61,-0.06
02_09__23_56_07_57.jpg,1478,1530,-0.61,-0.06
02_09__23_56_07_68.jpg,1478,1531,-0.61,-0.06
02_09__23_56_07_78.jpg,1478,1530,-0.61,-0.06
02_09__23_56_07_78.jpg,1478,1531,-0.61,-0.06
02_09__23_56_07_89.jpg,1478,1531,-0.61,-0.06
02_09__23_56_07_99.jpg,1477,1531,-0.7,-0.06
02_09__23_56_08_10.jpg,1471,1537,-1.22,-0.08
02_09__23_56_08_20.jpg,1471,1537,-1.22,-0.08
02_09__23_56_08_20.jpg,1472,1537,-1.13,-0.07
02_09__23_56_08_30.jpg,1471,1536,-1.22,-0.08
02_09__23_56_08_41.jpg,1471,1536,-1.22,-0.08
02_09__23_56_08_52.jpg,1472,1536,-1.13,-0.07
02_09__23_56_08_61.jpg,1472,1536,-1.13,-0.07
02_09__23_56_08_72.jpg,1471,1537,-1.22,-0.08
02_09__23_56_08_72.jpg,1471,1537,-1.22,-0.08
02_09__23_56_08_82.jpg,1478,1533,-0.61,-0.06
02_09__23_56_08_93.jpg,1478,1532,-0.61,-0.06
02_09__23_56_09_03.jpg,1478,1532,-0.61,-0.06
02_09__23_56_09_13.jpg,1478,1533,-0.61,-0.06
02_09__23_56_09_24.jpg,1478,1533,-0.61,-0.06
02_09__23_56_09_24.jpg,1477,1533,-0.7,-0.06
02_09__23_56_09_35.jpg,1478,1534,-0.61,-0.06
02_09__23_56_09_45.jpg,1478,1533,-0.61,-0.06
02_09__23_56_09_56.jpg,1478,1533,-0.61,-0.06
02_09__23_56_09_66.jpg,1478,1533,-0.61,-0.06
02_09__23_56_09_76.jpg,1472,1539,-1.13,-0.07
02_09__23_56_09_76.jpg,1472,1538,-1.13,-0.07
02_09__23_56_09_86.jpg,1472,1538,-1.13,-0.07
02_09__23_56_09_97.jpg,1472,1537,-1.13,-0.07
02_09__23_56_10_07.jpg,1471,1538,-1.22,-0.08
